"","date","home.team","home.score","away.team","away.score","Temp"
"3557","2019-11-24","Eibar",0,"Alaves",2,"T. 2019-2020"
"3558","2019-11-24","Villarreal",1,"Celta",3,"T. 2019-2020"
"3559","2019-11-24","Valladolid",0,"Sevilla",1,"T. 2019-2020"
"3560","2019-11-29","Celta",0,"Valladolid",0,"T. 2019-2020"
"3561","2019-11-30","Alaves",1,"Real Madrid",2,"T. 2019-2020"
"3562","2019-11-30","Sociedad",4,"Eibar",1,"T. 2019-2020"
"3563","2019-11-30","Mallorca",1,"Betis",2,"T. 2019-2020"
"3564","2019-11-30","Valencia",2,"Villarreal",1,"T. 2019-2020"
"3565","2019-12-01","Sevilla",1,"Leganes",0,"T. 2019-2020"
"3566","2019-12-01","Ath Bilbao",2,"Granada",0,"T. 2019-2020"
"3567","2019-12-01","Espanol",2,"Osasuna",4,"T. 2019-2020"
"3568","2019-12-01","Getafe",4,"Levante",0,"T. 2019-2020"
"3569","2019-12-01","Ath Madrid",0,"Barcelona",1,"T. 2019-2020"
"3570","2019-12-06","Villarreal",0,"Ath Madrid",0,"T. 2019-2020"
"3571","2019-12-07","Real Madrid",2,"Espanol",0,"T. 2019-2020"
"3572","2019-12-07","Granada",3,"Alaves",0,"T. 2019-2020"
"3573","2019-12-07","Levante",2,"Valencia",4,"T. 2019-2020"
"3574","2019-12-07","Barcelona",5,"Mallorca",2,"T. 2019-2020"
"3575","2019-12-08","Eibar",0,"Getafe",1,"T. 2019-2020"
"3576","2019-12-08","Betis",3,"Ath Bilbao",2,"T. 2019-2020"
"3577","2019-12-08","Valladolid",0,"Sociedad",0,"T. 2019-2020"
"3578","2019-12-08","Leganes",3,"Celta",2,"T. 2019-2020"
"3579","2019-12-08","Osasuna",1,"Sevilla",1,"T. 2019-2020"
"3580","2019-12-13","Alaves",1,"Leganes",1,"T. 2019-2020"
"3581","2019-12-14","Granada",1,"Levante",2,"T. 2019-2020"
"3582","2019-12-14","Sociedad",2,"Barcelona",2,"T. 2019-2020"
"3583","2019-12-14","Ath Bilbao",0,"Eibar",0,"T. 2019-2020"
"3584","2019-12-14","Ath Madrid",2,"Osasuna",0,"T. 2019-2020"
